-0.08876971,0.09858608,-0.04225460,-0.17433745,0.18074139,
-0.08838108,0.09401038,-0.04934082,-0.07776175,0.09822315,
-0.08595637,0.08893587,-0.05582094,0.01771190,0.00723580,
-0.08057509,0.08243476,-0.06170146,0.02461155,-0.00176298,
-0.07886380,0.07965642,-0.05809081,0.03086808,0.01326035,
-0.07086210,0.07101773,-0.05400666,0.03583243,0.00040307,
-0.06480128,0.06490405,-0.04975540,0.03825752,-0.00198916,
-0.05880518,0.05882351,-0.04569326,0.03546058,-0.00064548,
-0.05266320,0.05270218,-0.04143088,0.03262316,-0.00393694,
-0.04753960,0.04765348,-0.03761798,0.02807094,-0.00470742,
-0.04344369,0.04380726,-0.03415442,0.02400903,-0.00262180,
-0.03995375,0.04069117,-0.03118721,0.02201020,-0.00014141,
-0.03624003,0.03772414,-0.02899251,0.02049868,-0.00133608,
-0.03273306,0.03580670,-0.02771927,0.01689506,-0.00456024,
-0.03016569,0.03618804,-0.02743923,0.00912385,-0.00815955,
-0.02913302,0.03964734,-0.02829015,-0.00262472,-0.01189015,
-0.03071622,0.04617184,-0.03051870,-0.01615183,-0.01188439,
-0.03480726,0.05414390,-0.03422803,-0.02925694,-0.00972640,
-0.04064329,0.06237307,-0.03939093,-0.04146503,-0.00993881,
-0.04846289,0.07140882,-0.04567943,-0.05290139,-0.00995092,
-0.05852561,0.08042070,-0.05262328,-0.06251482,-0.00662474,
-0.06982633,0.08908562,-0.05932997,-0.06682418,-0.00149588,
-0.08179468,0.09649557,-0.06544057,-0.06382082,0.00665403,
-0.09201800,0.10190412,-0.07046095,-0.05040787,0.01442212,
-0.10015476,0.10518305,-0.07390605,-0.02981077,0.02318290,
-0.10187412,0.10372072,-0.07549178,-0.00824327,0.01490769,
-0.10174933,0.10214359,-0.07498643,0.01038562,0.01332518,
-0.09866670,0.09868607,-0.07259957,0.02496322,0.01238311,
-0.09297656,0.09353807,-0.06885433,0.03799117,0.00906535,
-0.08568367,0.08731099,-0.06470549,0.04675269,0.00620087,
-0.07674119,0.07929113,-0.06058738,0.04780845,-0.00254726,
-0.06814937,0.07074552,-0.05701188,0.03933682,-0.01291541,
-0.06270241,0.06441453,-0.05432035,0.02393668,-0.01503480,
-0.06038564,0.06125266,-0.05273419,0.00737181,-0.01278921,
-0.06056824,0.06084460,-0.05252491,-0.00588489,-0.00978801,
-0.06291173,0.06297646,-0.05363327,-0.01492941,-0.00519026,
-0.06606121,0.06607512,-0.05556258,-0.02099055,-0.00370565,
-0.06982208,0.06982921,-0.05781716,-0.02490847,-0.00356603,
-0.07464844,0.07467756,-0.05997731,-0.02534516,0.00148205,
-0.07923296,0.07946103,-0.06169734,-0.02045644,0.00753435,
-0.08199549,0.08279688,-0.06288042,-0.01121983,0.00899931,
-0.08293148,0.08478483,-0.06344008,-0.00105328,0.00821575,
-0.08216975,0.08547161,-0.06319268,0.00692300,0.00574807,
-0.08011197,0.08508464,-0.06212098,0.01179048,0.00203591,
-0.07789199,0.08450363,-0.06038942,0.01468857,0.00169308,
-0.07541876,0.08401934,-0.05816621,0.01731357,0.00298069,
-0.07217439,0.08290599,-0.05562917,0.02011491,0.00219099,
-0.06851600,0.08144555,-0.05289517,0.02221395,0.00109164,
-0.06467984,0.07969811,-0.04992334,0.02319162,0.00053020,
-0.06069936,0.07784356,-0.04670181,0.02362449,0.00003025,
-0.05679941,0.07588746,-0.04330113,0.02443352,0.00087275,
-0.05277194,0.07411366,-0.03978075,0.02612159,0.00221182,
-0.04817374,0.07179718,-0.03622320,0.02820032,0.00175256,
-0.04320345,0.06899475,-0.03271220,0.02946586,0.00038830,
-0.03816758,0.06554753,-0.02929460,0.02896066,-0.00112337,
-0.03331223,0.06173228,-0.02604375,0.02667733,-0.00281580,
-0.02910429,0.05754041,-0.02307262,0.02326701,-0.00327546,
-0.02558941,0.05360027,-0.02047611,0.01952969,-0.00294571,
-0.02262340,0.04952712,-0.01832891,0.01596785,-0.00292597,
-0.02026343,0.04570293,-0.01667447,0.01251200,-0.00285989,
-0.01846242,0.04183706,-0.01549969,0.00895287,-0.00297110,
-0.01723838,0.03827568,-0.01478471,0.00526248,-0.00323569,
-0.01669558,0.03484972,-0.01451839,0.00157649,-0.00304281,
-0.01676779,0.03210905,-0.01468322,-0.00186215,-0.00265891,
-0.01735653,0.02976966,-0.01527017,-0.00493636,-0.00243700,
-0.01843958,0.02829832,-0.01625613,-0.00774764,-0.00223793,
-0.01996015,0.02745720,-0.01759190,-0.01044754,-0.00219918,
-0.02191181,0.02760989,-0.01921446,-0.01303018,-0.00218241,
-0.02433185,0.02857869,-0.02104190,-0.01527935,-0.00169588,
-0.02709806,0.03052674,-0.02298627,-0.01680294,-0.00089799,
-0.03005324,0.03299414,-0.02496234,-0.01719444,0.00015870,
-0.03299335,0.03592953,-0.02688732,-0.01636294,0.00130786,
-0.03563100,0.03878378,-0.02868812,-0.01455752,0.00187329,
-0.03788325,0.04159255,-0.03028904,-0.01225813,0.00202616,
-0.03972087,0.04411660,-0.03160790,-0.00998722,0.00186775,
-0.04116161,0.04655783,-0.03255984,-0.00784297,0.00159525,
-0.04233986,0.04886442,-0.03305264,-0.00546655,0.00212792,
-0.04310723,0.05129684,-0.03300718,-0.00225310,0.00317288,
-0.04324180,0.05344912,-0.03237260,0.00237535,0.00444838,
-0.04251276,0.05553676,-0.03109784,0.00836142,0.00571441,
-0.04055898,0.05689421,-0.02912802,0.01495084,0.00567761,
-0.03742864,0.05771552,-0.02644965,0.02128257,0.00485364,
-0.03337509,0.05770724,-0.02309301,0.02693190,0.00445703,
-0.02841408,0.05732647,-0.01917489,0.03183861,0.00388749,
-0.02264163,0.05593123,-0.01493602,0.03579030,0.00277847,
-0.01632349,0.05404893,-0.01062257,0.03804873,0.00123126,
-0.00967538,0.05097440,-0.00644734,0.03746325,-0.00176545,
-0.00333160,0.04711970,-0.00261180,0.03353447,-0.00513688,
0.00182973,0.04217666,0.00073610,0.02709008,-0.00624281,
0.00570586,0.03729500,0.00345924,0.01982033,-0.00600687,
0.00837723,0.03187653,0.00540434,0.01324308,-0.00519467,
0.00994123,0.02684640,0.00647556,0.00766222,-0.00393649,
0.01083744,0.02159573,0.00664607,0.00236505,-0.00434780,
0.01090787,0.01648009,0.00590754,-0.00362242,-0.00569658,
0.00977564,0.01117164,0.00427992,-0.01082992,-0.00644184,
0.00738061,0.00746926,0.00176011,-0.01882809,-0.00698350,
0.00353479,0.00860302,-0.00172048,-0.02673461,-0.00656128,
-0.00167937,0.01346146,-0.00616529,-0.03407127,-0.00552299,
-0.00789899,0.02001687,-0.01148571,-0.04108079,-0.00577397,
-0.01525688,0.02690561,-0.01748138,-0.04793030,-0.00605951,
-0.02396849,0.03458691,-0.02377575,-0.05381285,-0.00425065,
-0.03354018,0.04191890,-0.02999468,-0.05677930,-0.00106932,
-0.04342855,0.04931154,-0.03584739,-0.05447641,0.00422045,
-0.05257612,0.05561075,-0.04102806,-0.04630889,0.01005814,
-0.05940896,0.06045568,-0.04525144,-0.03429005,0.01133644,
-0.06386866,0.06394531,-0.04830431,-0.02150452,0.00999997,
-0.06642606,0.06658705,-0.05002169,-0.00998820,0.00916079,
-0.06706354,0.06825665,-0.05043599,0.00002349,0.00768820,
-0.06620229,0.06901654,-0.04986183,0.00881835,0.00664830,
-0.06406895,0.06920356,-0.04862284,0.01594442,0.00568855,
-0.06060230,0.06804703,-0.04697134,0.01988467,0.00175141,
-0.05671910,0.06631270,-0.04516861,0.01952508,-0.00294099,
-0.05366745,0.06444598,-0.04340521,0.01593165,-0.00404134,
-0.05147871,0.06353034,-0.04183488,0.01143922,-0.00341906,
-0.04991104,0.06264343,-0.04063135,0.00754165,-0.00310649,
-0.04903629,0.06282767,-0.03976756,0.00445585,-0.00217850,
-0.04856822,0.06315027,-0.03893582,0.00201466,-0.00160713,
-0.04836568,0.06445893,-0.03785456,0.00095634,-0.00078994,
-0.04856699,0.06615562,-0.03631833,0.00350265,0.00390280,
-0.04808118,0.06920517,-0.03425258,0.01091647,0.00937586,
-0.04535007,0.07078170,-0.03186198,0.02143335,0.00953728,
-0.04066613,0.07156853,-0.02932535,0.03050376,0.00630577,
-0.03454869,0.06984513,-0.02670660,0.03297511,-0.00086252,
-0.02837880,0.06695759,-0.02399163,0.02755323,-0.00936122,
-0.02466229,0.06279366,-0.02097259,0.01754865,-0.00965717,
-0.02299931,0.06133134,-0.01751382,0.00973010,-0.00435486,
-0.02237954,0.06051798,-0.01363763,0.01157042,0.00576537,
-0.02093146,0.06349329,-0.00957973,0.02414071,0.01710886,
-0.01515972,0.06467686,-0.00593781,0.04144579,0.01546267,
-0.00607841,0.06448425,-0.00321863,0.05250460,0.00463591,
0.00421322,0.05908743,-0.00158411,0.04519529,-0.01413383,
0.01220021,0.05059501,-0.00121093,0.01781460,-0.03471665,
0.01175695,0.03566178,-0.00186768,-0.01825535,-0.03245628,
0.00419245,0.02575077,-0.00365563,-0.04719112,-0.01604660,
-0.00603437,0.02002223,-0.00498354,-0.05487623,0.00116005,
-0.01719959,0.02994156,-0.00719554,-0.04384325,0.02127126,
-0.02172724,0.03666192,-0.00850878,-0.00978990,0.03065116,
-0.02395793,0.05009938,-0.00817655,0.01994115,0.03791920,
-0.00906592,0.04819275,-0.00611481,0.03439002,-0.02071663,
-0.00991976,0.04540398,-0.00229789,0.03916321,0.01279454,
-0.00137539,0.05072533,0.00220821,0.04108339,0.00861358,
0.00751475,0.04579163,0.00676229,0.04684771,-0.00580158,
0.01458296,0.04371178,0.00928721,0.03816407,-0.00788904,
0.02096960,0.03757761,0.01105265,0.02281901,-0.01686398,
0.02333383,0.03097916,0.01099407,0.00221360,-0.02001660,
0.02158288,0.02293134,0.00898038,-0.02038555,-0.01811022,
0.01618328,0.01639058,0.00506243,-0.03914329,-0.01404298,
0.00773461,0.01405213,-0.00067060,-0.05234950,-0.00775560,
