-0.07527490,0.10389771,-0.04202610,-0.16144479,0.13965482,
-0.07845186,0.09731478,-0.05237540,-0.09783738,0.06542025,
-0.08299293,0.10241406,-0.06343855,-0.02981452,-0.00529631,
-0.09011935,0.10472052,-0.07508177,-0.03547017,0.00211762,
-0.09342194,0.10724364,-0.07957756,-0.04101220,-0.01354901,
-0.10349303,0.11445968,-0.08381655,-0.04352236,0.00336719,
-0.11063145,0.11788350,-0.08740638,-0.03975011,0.00894574,
-0.11643220,0.12060130,-0.08986164,-0.02695009,0.01052975,
-0.12023288,0.12190703,-0.09142029,-0.01266932,0.01413492,
-0.12084169,0.12110940,-0.09127444,0.00310185,0.01313845,
-0.11889127,0.11894086,-0.08955782,0.01739417,0.01081011,
-0.11467196,0.11552547,-0.08632775,0.02868996,0.00791187,
-0.10900845,0.11143859,-0.08180717,0.03806344,0.00697076,
-0.10203456,0.10673341,-0.07635233,0.04608367,0.00686109,
-0.09346523,0.10086903,-0.07027502,0.05188446,0.00365938,
-0.08413151,0.09411341,-0.06382734,0.05417948,-0.00029408,
-0.07502704,0.08727274,-0.05709330,0.05318530,-0.00190002,
-0.06629327,0.08038292,-0.05019714,0.05084524,-0.00229877,
-0.05811817,0.07373588,-0.04337896,0.04945709,-0.00071085,
-0.05019514,0.06715639,-0.03687180,0.04967038,0.00162806,
-0.04166808,0.05992851,-0.03093942,0.04995693,0.00000264,
-0.03307298,0.05129397,-0.02582872,0.04751988,-0.00391465,
-0.02528340,0.04199516,-0.02169505,0.03997793,-0.00837057,
-0.01905994,0.03170499,-0.01874851,0.02746686,-0.01300616,
-0.01570319,0.02245074,-0.01729180,0.01237562,-0.01349829,
-0.01518633,0.01652689,-0.01750707,-0.00274807,-0.01152902,
-0.01678139,0.01691140,-0.01943582,-0.01694124,-0.01159470,
-0.02072981,0.02323998,-0.02286695,-0.03035889,-0.01137511,
-0.02710095,0.03188777,-0.02719980,-0.04228540,-0.00890400,
-0.03522566,0.04109160,-0.03183471,-0.05011140,-0.00487029,
-0.04457095,0.04961696,-0.03632295,-0.05007627,0.00355430,
-0.05337121,0.05656436,-0.04019227,-0.04077048,0.01312116,
-0.05903166,0.06026156,-0.04303846,-0.02525712,0.01498522,
-0.06153542,0.06178734,-0.04456597,-0.00868397,0.01265197,
-0.06166385,0.06168305,-0.04452419,0.00558128,0.01110251,
-0.05942300,0.05985864,-0.04300961,0.01713572,0.00842916,
-0.05556281,0.05686759,-0.04061162,0.02643296,0.00651050,
-0.05050074,0.05263001,-0.03791236,0.03260718,0.00463853,
-0.04415315,0.04699044,-0.03535041,0.03278634,-0.00272818,
-0.03822548,0.04037797,-0.03334456,0.02505932,-0.01134653,
-0.03505173,0.03610771,-0.03214206,0.01179146,-0.01275888,
-0.03454284,0.03470043,-0.03190515,-0.00213167,-0.01051474,
-0.03604434,0.03604730,-0.03281164,-0.01330774,-0.00831954,
-0.03936455,0.03957139,-0.03469614,-0.02108227,-0.00479843,
-0.04353776,0.04377363,-0.03693194,-0.02594080,-0.00260751,
-0.04813168,0.04836922,-0.03891756,-0.02738620,-0.00066410,
-0.05321800,0.05323352,-0.04024864,-0.02281082,0.00672229,
-0.05707051,0.05720313,-0.04044356,-0.01045904,0.01512364,
-0.05740976,0.05882109,-0.03926423,0.00653433,0.01559633,
-0.05439897,0.05761312,-0.03632314,0.02381136,0.01244670,
-0.04935522,0.05618208,-0.03244672,0.03875052,0.01255393,
-0.04131369,0.05117997,-0.02671332,0.05328897,0.01103537,
-0.03174452,0.04729833,-0.02051131,0.05749440,0.00313466,
-0.01872069,0.03525267,-0.01465073,0.05886786,-0.01236579,
-0.01445382,0.03086227,-0.00950525,0.05533905,0.01222390,
0.00026347,0.02206811,-0.00574331,0.04199167,-0.02541122,
0.00461037,0.00733163,-0.00373471,0.02049676,-0.02632543,
0.00420679,0.00609647,-0.00396999,-0.00646852,-0.01354798,
0.00209963,0.01642396,-0.00572712,-0.02417004,-0.01493423,
-0.00369431,0.02592677,-0.00999569,-0.03903843,-0.01164838,
-0.01165858,0.03536337,-0.01540839,-0.05150391,-0.00805896,
-0.02107344,0.04343273,-0.02115760,-0.05909444,-0.00550644,
-0.03202515,0.05116120,-0.02679350,-0.05920686,0.00342969,
-0.04242217,0.05606959,-0.03170679,-0.04970344,0.01378808,
-0.04951670,0.05821803,-0.03558363,-0.03309731,0.01607486,
-0.05328533,0.05826690,-0.03819726,-0.01514763,0.01411593,
-0.05425930,0.05679943,-0.03926252,-0.00045215,0.01098100,
-0.05282720,0.05400180,-0.03882796,0.00990792,0.00612748,
-0.05042698,0.05094125,-0.03736307,0.01719898,0.00473386,
-0.04720973,0.04738711,-0.03534340,0.02249983,0.00483040,
-0.04267780,0.04274629,-0.03318955,0.02469240,0.00013018,
-0.03807655,0.03823154,-0.03123946,0.02193108,-0.00553780,
-0.03486776,0.03537740,-0.02957005,0.01494484,-0.00709280,
-0.03308869,0.03440671,-0.02826623,0.00689719,-0.00663668,
-0.03272082,0.03510982,-0.02752856,0.00089726,-0.00413236,
-0.03332630,0.03680861,-0.02742945,-0.00209487,-0.00040868,
-0.03373289,0.03807434,-0.02791902,-0.00342546,-0.00058815,
-0.03417149,0.03991346,-0.02893935,-0.00532732,-0.00275976,
-0.03530110,0.04237019,-0.03039278,-0.00894457,-0.00354893,
-0.03708542,0.04577396,-0.03224908,-0.01358285,-0.00418636,
-0.03976353,0.04960572,-0.03463132,-0.01816053,-0.00387945,
-0.04329191,0.05417115,-0.03760297,-0.02229550,-0.00282575,
-0.04725514,0.05839836,-0.04112181,-0.02638918,-0.00347950,
-0.05188930,0.06343077,-0.04507339,-0.03089631,-0.00443318,
-0.05755532,0.06849518,-0.04919978,-0.03523305,-0.00330067,
-0.06388804,0.07391760,-0.05324484,-0.03764600,-0.00098308,
-0.07048945,0.07858248,-0.05703118,-0.03618529,0.00288580,
-0.07660117,0.08267019,-0.06035957,-0.03039248,0.00725721,
-0.08102747,0.08479825,-0.06303149,-0.02177046,0.00815820,
-0.08374250,0.08599463,-0.06489515,-0.01266310,0.00704962,
-0.08511857,0.08610424,-0.06582366,-0.00467771,0.00625663,
-0.08517317,0.08552897,-0.06582103,0.00206190,0.00503244,
-0.08427452,0.08429728,-0.06508300,0.00799257,0.00450715,
-0.08252465,0.08255413,-0.06381224,0.01309826,0.00430149,
-0.07977452,0.08007251,-0.06217479,0.01657709,0.00207682,
-0.07657491,0.07708938,-0.06031547,0.01761706,-0.00068163,
-0.07364717,0.07451884,-0.05828712,0.01657046,-0.00153970,
-0.07103493,0.07199474,-0.05615701,0.01489805,-0.00140638,
-0.06874403,0.07003850,-0.05405500,0.01411113,-0.00027694,
-0.06657999,0.06789415,-0.05208443,0.01456447,0.00132651,
-0.06399098,0.06569740,-0.05033099,0.01534610,0.00066196,
-0.06122352,0.06269773,-0.04887356,0.01494734,-0.00130055,
-0.05875441,0.06029461,-0.04775149,0.01223242,-0.00317891,
-0.05686922,0.05779458,-0.04704271,0.00740454,-0.00507443,
-0.05611285,0.05685231,-0.04689866,0.00163975,-0.00515613,
-0.05646054,0.05670676,-0.04740600,-0.00403345,-0.00415545,
-0.05752335,0.05772594,-0.04857283,-0.00946936,-0.00452272,
-0.05949218,0.05950283,-0.05026034,-0.01486357,-0.00486265,
-0.06255057,0.06258497,-0.05210358,-0.01970401,-0.00353279,
-0.06629689,0.06629690,-0.05376451,-0.02212428,-0.00102223,
-0.07042266,0.07056929,-0.05530227,-0.01944217,0.00455354,
-0.07374437,0.07396690,-0.05617858,-0.01089553,0.01064288,
-0.07454526,0.07605655,-0.05613544,-0.00180377,0.00804320,
-0.07306981,0.07457055,-0.05373315,0.00713337,0.00283337,
-0.07290098,0.07713213,-0.05349006,0.01724060,0.01361438,
-0.06825528,0.07245394,-0.04968593,0.04157766,0.02265719,
-0.06211920,0.07370989,-0.04581806,0.03089058,-0.00294515,
-0.04227394,0.04663936,-0.04260923,0.02667968,-0.06497352,
-0.06799174,0.07232538,-0.03925734,0.03282347,0.09600416,
-0.03570306,0.05333567,-0.03661852,0.03341762,-0.04430150,
-0.03586660,0.03709755,-0.03500915,0.02333122,-0.04059198,
-0.04098146,0.04335828,-0.03586043,-0.00967957,0.01110696,
-0.03938212,0.03961099,-0.03472086,-0.01104455,-0.00721220,
-0.04186711,0.04193149,-0.03739525,-0.01644861,-0.00970734,
-0.04602550,0.04638637,-0.04051514,-0.02613347,-0.00452991,
-0.05078669,0.05109133,-0.04346016,-0.03115041,-0.00378888,
-0.05659601,0.05753699,-0.04679247,-0.03270027,0.00005937,
-0.06244702,0.06284823,-0.05001631,-0.03011448,0.00490820,
-0.06706544,0.06749040,-0.05295147,-0.02409390,0.00608182,
-0.07043174,0.07047940,-0.05552265,-0.01729823,0.00540380,
-0.07270519,0.07273335,-0.05757616,-0.01198545,0.00384095,
-0.07410550,0.07414469,-0.05909937,-0.00873872,0.00140943,
-0.07537713,0.07541369,-0.06024829,-0.00681892,0.00106823,
-0.07649851,0.07675031,-0.06117907,-0.00532756,0.00170122,
-0.07713110,0.07737922,-0.06203398,-0.00435808,0.00041503,
-0.07767909,0.07821618,-0.06291616,-0.00466453,-0.00120737,
-0.07855462,0.07900262,-0.06381350,-0.00618366,-0.00158555,
-0.07973951,0.08048936,-0.06471900,-0.00794793,-0.00145732,
-0.08125434,0.08192263,-0.06567495,-0.00898371,-0.00055461,
-0.08292731,0.08402504,-0.06667231,-0.00891019,0.00081134,
-0.08435054,0.08548847,-0.06765530,-0.00806246,0.00097638,
-0.08555351,0.08729936,-0.06857179,-0.00706538,0.00059295,
-0.08669061,0.08852485,-0.06936653,-0.00613312,0.00082123,
-0.08765262,0.09028605,-0.07000495,-0.00504482,0.00107744,
-0.08838454,0.09118830,-0.07050036,-0.00376298,0.00108874,
-0.08890439,0.09269320,-0.07087124,-0.00247616,0.00106706,
-0.08920183,0.09318684,-0.07112827,-0.00132721,0.00090224,
-0.08931150,0.09440557,-0.07131617,-0.00046066,0.00057291,
-0.08930464,0.09450982,-0.07151651,-0.00000989,0.00018201,
-0.08926223,0.09558827,-0.07180604,-0.00017642,-0.00035977,
-0.08926099,0.09548757,-0.07224304,-0.00135265,-0.00144244,
-0.08953157,0.09673940,-0.07289068,-0.00366446,-0.00258462,
-0.09038795,0.09718351,-0.07380673,-0.00657901,-0.00261233,
-0.09179973,0.09963881,-0.07501198,-0.00944017,-0.00208029,
-0.09357184,0.10103871,-0.07635694,-0.01206531,-0.00215333,
-0.09578786,0.10468617,-0.07790395,-0.01440835,-0.00200006,
-0.09846514,0.10713193,-0.07948654,-0.01466560,0.00047557,
-0.10131478,0.11257992,-0.08156247,-0.01345923,0.00329388,
-0.10271052,0.11426967,-0.08171240,-0.01143560,-0.00015337,
-0.10500171,0.12033793,-0.08268418,-0.01474759,-0.00279132,
-0.10621380,0.12111917,-0.08288287,0.00008205,0.00951281,
-0.11255908,0.13568354,-0.08210525,0.01063874,0.03844401,
-0.09507110,0.12331882,-0.08084937,0.01281518,-0.04444618,
-0.10550568,0.12994930,-0.07890317,0.01363960,0.02040196,
-0.10045202,0.13662006,-0.07642934,0.01688643,0.01754096,
-0.09353855,0.13177065,-0.07298232,0.03026623,-0.00749495,
-0.09015179,0.13333807,-0.07093108,0.02697543,-0.00039855,
-0.08553967,0.13161623,-0.06749263,0.02412597,-0.00109603,
-0.08147547,0.13166433,-0.06428247,0.02304388,-0.00243715,
-0.07808890,0.13053227,-0.06141742,0.02133521,-0.00033950,
-0.07455868,0.13107372,-0.05818265,0.02009271,-0.00080130,
-0.07112125,0.13009000,-0.05478382,0.01940917,-0.00140100,
-0.06835041,0.13093240,-0.05211353,0.02298780,0.00502960,
-0.06488800,0.13177986,-0.05035811,0.03011617,0.01072484,
-0.05780413,0.13105044,-0.04850916,0.02691453,-0.00834577,
-0.05155136,0.12410654,-0.04618496,0.00738486,-0.03179396,
-0.05477252,0.12142502,-0.04399907,-0.00724845,-0.00686935,
-0.06053475,0.12895129,-0.04229457,0.00237548,0.03186671,
-0.05606920,0.13586474,-0.04127099,0.02093653,0.01459878,
-0.04787920,0.13332112,-0.04077446,0.02226936,-0.01942171,
-0.04649154,0.13104927,-0.03966880,0.00853704,-0.01339361,
-0.04784304,0.13361618,-0.03748462,0.00021640,0.00284710,
-0.04756831,0.13815228,-0.03515996,0.00403258,0.00563667,
-0.04658602,0.14324140,-0.03297126,0.01300246,0.00852383,
-0.04371598,0.14958249,-0.03013915,0.02263885,0.00919410,
-0.03869292,0.15487786,-0.02629657,0.03148721,0.00565489,
-0.03282257,0.16002238,-0.02147915,0.03824620,0.00471867,
-0.02599223,0.16501393,-0.01561453,0.04392786,0.00486579,
-0.01817047,0.17018793,-0.00872801,0.05000346,0.00505576,
-0.00941716,0.17538457,-0.00088335,0.05682871,0.00617196,
0.00060583,0.18104852,0.00794625,0.06479701,0.00719844,
0.01206019,0.18672921,0.01777547,0.07371422,0.00785080,
0.02514919,0.19262966,0.02861556,0.08256116,0.00729642,
0.03975369,0.19811267,0.04043527,0.09056405,0.00596803,
0.05547348,0.20341548,0.05312139,0.09762750,0.00553935,
0.07229995,0.20849109,0.06644333,0.10378322,0.00503778,
0.09023044,0.21334365,0.08000691,0.10847354,0.00309864,
0.10877996,0.21748265,0.09341326,0.11021624,0.00015717,
0.12746700,0.22087432,0.10632360,0.10705420,-0.00479301,
0.14527962,0.22276115,0.11840668,0.09835520,-0.01026936,
0.16078498,0.22305256,0.12938763,0.08564742,-0.01199924,
0.17381719,0.22238379,0.13902612,0.07164301,-0.01149654,
0.18457686,0.22113208,0.14708353,0.05856851,-0.01053460,
0.19313075,0.21948347,0.15344041,0.04681079,-0.00892411,
0.20003993,0.21791925,0.15813457,0.03549832,-0.00924617,
0.20516491,0.21609635,0.16122933,0.02371879,-0.01059949,
0.20804102,0.21373092,0.16280533,0.01137019,-0.01038424,
0.20884844,0.21103543,0.16290392,-0.00071457,-0.00969646,
0.20772658,0.20807262,0.16144717,-0.01178783,-0.00891523,
0.20476478,0.20484246,0.15844119,-0.02212152,-0.00803061,
0.20033685,0.20160048,0.15402880,-0.03290226,-0.00926694,
0.19411665,0.19799230,0.14847686,-0.04452405,-0.01078739,
0.18547245,0.19319494,0.14225978,-0.05543126,-0.00841405,
0.17510513,0.18735184,0.13583917,-0.06234300,-0.00358532,
0.16391712,0.18076032,0.12954122,-0.06169278,0.00379392,
0.15332899,0.17395082,0.12374775,-0.05290776,0.01182077,
0.14555581,0.16890011,0.11888240,-0.03933009,0.01293888,
0.14055867,0.16642142,0.11521520,-0.02534551,0.01018940,
0.13735734,0.16585310,0.11287436,-0.01311357,0.00968603,
0.13618195,0.16749789,0.11159992,-0.00266387,0.00844038,
0.13681896,0.17188089,0.11055484,0.00540257,0.00520529,
0.13843319,0.17879781,0.10891654,0.00809240,0.00036149,
0.14050868,0.18865974,0.10608078,0.00043748,-0.01109293,
0.14058464,0.20100113,0.10143488,-0.01966122,-0.02411605,
0.13510499,0.21286816,0.09450830,-0.04791789,-0.02615122,
0.12417565,0.22268857,0.08499499,-0.07696695,-0.02229029,
